FIPS,State,County,Some_College,Unemployment,High_School_Grad,Severe_Housing_Cost_Burden,Child_Care_Cost_Burden,Voter Turnout,Feelings of Loneliness
08019,Colorado,Clear Creek,74.694589878,2.7916733904,94.561286001,8.9449541284,26.37178111,82.99112801,
08021,Colorado,Conejos,53.555045872,3.3212247016,89.054134444,10.049916805,22.909692707,72.946127946,
08023,Colorado,Costilla,65.665796345,4.4395116537,89.65003723,8.4637268848,41.852779427,69.337748344,
08025,Colorado,Crowley,31.947368421,4.2284866469,82.936601461,11.031746032,34.130143255,36.64921466,
08027,Colorado,Custer,62.576687117,3.1847133758,96.453373016,10.184746566,29.41260355,87.170263789,
08029,Colorado,Delta,50.758293839,3.6236677692,91.004879734,14.962468724,33.377135348,80.473618612,
08031,Colorado,Denver,81.826540314,3.3492367494,91.355750826,15.109571383,43.04492797,75.115917565,
08033,Colorado,Dolores,76.801405975,2.8933092224,96.187086934,2.4539877301,38.124122632,90.5625,
08035,Colorado,Douglas,87.647100633,2.8890632057,97.988894908,9.7759114634,23.558253399,94.716286678,
08037,Colorado,Eagle,71.858386399,2.6229132663,93.166846179,18.61618799,30.605435903,76.937293729,
08039,Colorado,Elbert,72.038070233,2.6428438489,96.808076688,9.7315068493,23.918006548,93.37432366,
08041,Colorado,El Paso,76.047510279,3.3379156991,95.105662456,13.660690894,36.380836543,72.874880979,
08043,Colorado,Fremont,41.667271276,4.8586387435,90.561569689,12.751091703,37.005654347,64.725845258,
08045,Colorado,Garfield,62.839127668,2.912096646,88.444101476,10.344026034,31.569443271,79.814049587,
08047,Colorado,Gilpin,73.407977607,2.6781202628,94.075779778,15.081967213,33.462393751,84.140703518,
08049,Colorado,Grand,64.651273506,2.7300842487,94.359768522,11.187607573,37.403090385,78.96,
08051,Colorado,Gunnison,78.929624947,2.6096856117,98.273141655,17.231638418,29.827512616,80.706815723,
08053,Colorado,Hinsdale,89.732142857,2.9339853301,100.0,20.227272727,31.802742483,95.037593985,
08055,Colorado,Huerfano,54.184100418,5.8489033306,92.908472012,12.234432234,23.19297879,78.051372896,
08057,Colorado,Jackson,65.0,2.1551724138,84.446477585,11.661341853,31.73399717,78.565022422,
08059,Colorado,Jefferson,79.481515059,2.9481128671,95.475378047,12.175265861,38.261899634,84.022577736,
08061,Colorado,Kiowa,74.642857143,2.1889400922,90.899470899,15.213675214,24.559191686,86,
08063,Colorado,Kit Carson,62.643020595,1.8424242424,88.980716253,10.084602369,26.712353537,75.753424658,
08065,Colorado,Lake,61.339009288,2.511646749,91.944497976,6.8391866913,24.295076263,66.12687813,
08067,Colorado,La Plata,75.411974732,2.9557447635,96.404180844,10.813266697,30.616935194,79.101796407,
08069,Colorado,Larimer,81.71119688,2.8298848536,96.642453724,14.700335289,41.331239621,82.357605683,
08071,Colorado,Las Animas,54.708383961,4.9882035726,89.615998498,16.864608076,19.903201644,70.048394193,
08073,Colorado,Lincoln,35.265172225,2.8238458091,88.072519084,13.363279057,36.63197436,61.365740741,
08075,Colorado,Logan,53.849863366,2.7183112616,89.378545982,7.6379974326,32.339619237,59.772985244,
08077,Colorado,Mesa,64.594968616,3.4734105783,92.351305381,12.849800114,32.94894406,77.588184932,
08079,Colorado,Mineral,75.813953488,2.5052192067,97.807017544,13.385826772,,100,
08081,Colorado,Moffat,53.077560033,3.242147923,91.507454445,14.49304175,39.282571912,76.038961039,
08083,Colorado,Montezuma,57.145192937,3.9633638634,90.960067079,9.2567567568,33.698959036,77.287459486,
08085,Colorado,Montrose,54.896462468,3.271006139,90.961047254,11.407185629,33.461475422,78.12539185,
08087,Colorado,Morgan,54.64229353,3.0167089266,84.602866292,11.293103448,34.332735151,72.912466844,
08089,Colorado,Otero,63.241016251,4.1492693111,89.202697342,11.780277962,26.368149667,70.828402367,
08091,Colorado,Ouray,85.474860335,3.1771894094,97.319347319,14.013605442,35.716903838,97.454545455,
08093,Colorado,Park,79.941075374,2.8019818896,97.304414109,9.0972708188,30.169687621,79.682333874,
08095,Colorado,Phillips,55.448997384,2.1630615641,90.520384488,8.759553204,20.548452844,92.037037037,
08097,Colorado,Pitkin,83.750281722,3.3286972647,96.999328208,12.615126989,28.88311308,85.072927784,
08099,Colorado,Prowers,56.336939722,2.7967479675,84.722955145,9.6363636364,27.441675767,67,
08101,Colorado,Pueblo,59.867552736,4.4274547087,90.457151607,14.610962054,36.132662497,69.481842861,
08103,Colorado,Rio Blanco,61.538461538,3.2882718305,93.248847926,10.096930533,44.957551881,77.787144362,
08105,Colorado,Rio Grande,64.372061786,3.9738913419,89.349112426,7.7208287895,27.188973261,77.078239609,
08107,Colorado,Routt,76.847495156,2.5469002361,96.522337497,14.735264735,33.910853644,83.051181102,
08109,Colorado,Saguache,50.142653352,3.5322054022,88.260869565,15.316901408,38.643918961,67.308838133,
08111,Colorado,San Juan,83.467741935,2.5906735751,100.0,12.307692308,28.867746302,100,
08113,Colorado,San Miguel,84.295249313,3.2361308677,98.291950024,21.182126697,40.240395251,82.286171063,
08115,Colorado,Sedgwick,78.244274809,3.0965391621,91.249245625,11.332007952,27.176677754,88.440366972,
08117,Colorado,Summit,70.0,2.2723165884,94.929858885,10.41703638,37.090407571,77.480083857,
08119,Colorado,Teller,66.603235014,3.0187293426,96.156790691,11.900191939,26.651454779,82.871819961,
08121,Colorado,Washington,68.610634648,2.3160254016,89.654161782,12.348178138,62.683623629,80.969044415,
08123,Colorado,Weld,65.272881256,3.2693839811,88.457312014,12.157324754,34.29280397,77.045957918,
08125,Colorado,Yuma,63.450292398,2.0134228188,83.777239709,12.285714286,20.92936803,76.571867794,
09000,Connecticut,,70.864106024,3.7561291761,91.331948597,15.629253671,39.789853698,69.724235085,34
09001,Connecticut,Fairfield,,3.8658799335,,,41.389035083,74.099008659,
09003,Connecticut,Hartford,,3.7760744304,,,41.360464244,68.770479886,
09005,Connecticut,Litchfield,,3.4245714451,,,38.039178642,75.287199412,
09007,Connecticut,Middlesex,,3.2318390422,,,38.219243152,76.71629094,
09009,Connecticut,New Haven,,3.9040847515,,,48.215569819,65.697871805,
09011,Connecticut,New London,,3.6165180186,,,38.108514105,67.739337183,
09013,Connecticut,Tolland,,3.3235135957,,,34.634964711,67.413346697,
09015,Connecticut,Windham,,3.8838354069,,,41.819756639,62.921075838,
09110,Connecticut,Capitol,72.498391216,,91.165212451,14.870305887,,,33.2
09120,Connecticut,Greater Bridgeport,66.390822605,,87.256133794,19.927257467,,,34.8
09130,Connecticut,Lower Connecticut River Valley,76.07011025,,95.227647158,12.291681218,,,31.4
09140,Connecticut,Naugatuck Valley,66.786134774,,90.333046987,14.729056758,,,34.6
09150,Connecticut,Northeastern Connecticut,60.715612232,,92.105114917,11.105527638,,,32.8
09160,Connecticut,Northwest Hills,67.355467843,,94.060250095,14.352335058,,,33.1
09170,Connecticut,South Central Connecticut,69.543657674,,91.666687661,16.879288484,,,36.4
09180,Connecticut,Southeastern Connecticut,68.467756989,,92.642702056,12.917836922,,,32.6
09190,Connecticut,Western Connecticut,76.783204787,,91.682390445,17.643979748,,,32.2
10000,Delaware,,65.356969617,3.9731111681,91.393526847,12.602019827,22.308201606,69.741965817,29.6
10001,Delaware,Kent,62.760383387,4.5128482288,90.195212792,13.391684902,22.308201606,65.138473054,33.7
10003,Delaware,New Castle,69.083740021,3.8803007306,92.591263678,12.748652166,26.898085209,70.098824103,30.9
10005,Delaware,Sussex,55.844074322,3.8412291933,89.642157412,11.710105407,20.710187983,72.168940218,29.8
11000,District of Columbia,,85.227503652,4.905700174,92.846702972,16.336241079,45.939049913,65.215851522,35.8
11001,District of Columbia,District of Columbia,85.227503652,4.905700174,92.846702972,16.336241079,45.939049913,65.215851522,35.8
12000,Florida,,65.0152256,2.9092052759,89.631507898,16.23339384,25.874152318,72.351753495,32.2
12001,Florida,Alachua,77.234916005,3.0843186018,94.22646229,19.224555735,31.578351632,68.979127869,31.5
12003,Florida,Baker,46.481987255,2.9311149121,85.1912338,8.0886758538,19.71786337,64.579696831,31.8
12005,Florida,Bay,64.303577484,2.7826612768,90.766409579,12.629313337,27.760764335,68.002485471,35.9
12007,Florida,Bradford,39.99492772,3.1135865595,82.688602342,14.739229025,29.723548799,61.907356948,35.8
12009,Florida,Brevard,70.210142138,2.985836417,93.136171652,13.309697602,23.550236657,76.840860925,31.4
12011,Florida,Broward,68.385119184,2.8809040847,90.278490645,20.949105437,28.368765716,73.702794431,32.2
12013,Florida,Calhoun,36.346414073,3.3127120335,81.801729338,8.5421412301,36.594911937,58.189924209,34.7
12015,Florida,Charlotte,58.675244535,3.4652646052,92.246157257,12.529130381,28.116725739,73.97234144,28.9
12017,Florida,Citrus,48.437095402,4.4917967187,90.886788881,10.918209877,28.275203409,75.499574744,31.6
12019,Florida,Clay,68.244789574,2.8936754633,93.327570859,9.274246182,22.530365111,77.479525426,31.1
12021,Florida,Collier,56.334910071,2.8723415287,89.981617954,16.25226412,23.767532439,77.646882998,32
12023,Florida,Columbia,48.927506309,3.3841117124,85.488773608,8.6757990868,23.98853246,60.694342395,35.9
12027,Florida,DeSoto,36.01932155,3.5800240674,72.990818519,9.0718185636,23.10639552,47.941677713,33.3
12029,Florida,Dixie,31.784956378,3.6315175745,82.337804117,4.2288557214,23.28611231,60.856929955,35.5
12031,Florida,Duval,66.468409527,3.1468995311,91.004730249,14.811443948,28.568137643,71.031485792,35.6
12033,Florida,Escambia,65.337629687,3.0740042899,90.493804747,12.244897959,24.220051385,69.831745056,32.4
12035,Florida,Flagler,62.221930286,3.7143467371,93.087044963,12.847918058,27.459767501,79.59600444,33
12037,Florida,Franklin,35.580880025,2.8708133971,83.069316921,11.866666667,28.027805647,69.852116267,33.2
12039,Florida,Gadsden,45.154777927,3.8688243489,81.287180493,10.73089701,24.457962876,68.96531708,36.1
12041,Florida,Gilchrist,45.448291676,3.2655246253,85.539327552,8.9282960678,22.523029323,70.028922632,35.1
12043,Florida,Glades,35.701107011,3.7608486017,72.369930143,9.3997734994,25.146632875,47.338195077,36
12045,Florida,Gulf,42.824543611,2.6800364631,86.739576213,12.077733382,26.041074155,65.434869739,32.5
12047,Florida,Hamilton,28.006500542,4.3180745635,78.338645009,12.677070828,24.91270808,51.615759185,37.5
12049,Florida,Hardee,34.764795144,4.1281373844,78.371273227,8.2414016872,26.44074713,45.741239892,35
12051,Florida,Hendry,39.16865043,4.7966763188,69.502842535,15.061337554,31.527490434,53.415892673,36.5
12053,Florida,Hernando,62.139748935,3.8408813972,90.056402065,11.90491739,21.350558572,71.760714168,32.2
12055,Florida,Highlands,52.27668957,4.2739608933,86.364370458,9.3917501748,30.44955821,64.359733531,35.2
12057,Florida,Hillsborough,68.288467315,2.9341689291,89.583207877,15.836174938,27.195274932,70.120829558,30.9
12059,Florida,Holmes,39.867443262,3.2181666202,84.154311011,8.4576393917,33.715249506,58.825819007,35.8
12061,Florida,Indian River,62.961325215,3.5266289155,91.98770093,12.722768321,23.98827457,78.093407034,30.4
12063,Florida,Jackson,40.359026848,3.4041827688,83.216763171,10.307271068,34.151562162,59.129632072,33.6
12065,Florida,Jefferson,47.683155917,3.1889081456,87.754357149,7.8169685415,24.863675021,72.728055077,32.7
12067,Florida,Lafayette,27.539882452,3.3112582781,80.030643514,11.138211382,22.69691545,55.847328244,33.5
12069,Florida,Lake,61.22020184,3.115422751,90.924964606,11.590341944,26.823858499,76.944980519,29.4
12071,Florida,Lee,57.341188616,3.1770045386,90.379701686,15.152186887,24.61461336,69.564580077,31.6
12073,Florida,Leon,77.045222896,3.105663086,93.710343893,17.89578897,26.591284077,71.062697634,34
12075,Florida,Levy,42.677064416,3.5100736259,87.764410567,8.7392973133,26.252489946,71.834264432,34
12077,Florida,Liberty,31.574394464,3.2793064455,79.0,8.1200353045,28.152475593,53.188946975,33.4
12079,Florida,Madison,42.462799224,3.257490986,80.582026096,13.498402556,25.959440745,63.744478423,34.7
12081,Florida,Manatee,62.545795933,3.0412549701,91.046862519,13.848443668,25.192834509,72.971209471,31.2
12083,Florida,Marion,53.539276899,3.6371421984,89.614709702,11.628330523,28.905503209,71.967181365,34
12085,Florida,Martin,63.669864878,2.891056076,92.721628148,14.367904265,27.230145231,77.377537425,33
12086,Florida,Miami-Dade,63.652591717,1.8200137633,83.055765198,24.092355211,25.726780508,71.633022069,31.6
12087,Florida,Monroe,62.678341489,1.912015232,93.257259802,20.858563037,23.636427329,84.150678931,30.6
12089,Florida,Nassau,65.168125288,2.8281140042,92.314030801,10.24,20.055839424,86.972789116,28.2
12091,Florida,Okaloosa,71.547483303,2.6151537454,93.416579764,12.656433019,24.339553604,75.028529061,29.9
12093,Florida,Okeechobee,47.620421113,3.2126297196,79.986741565,10.671256454,26.879938118,52.950547627,34
12095,Florida,Orange,70.565893392,2.8434817477,90.02746203,17.352058319,24.699631786,68.906379718,34.5
12097,Florida,Osceola,64.181148151,3.3696637194,88.604306001,19.060136506,24.623115578,71.031471412,34
12099,Florida,Palm Beach,65.617730202,3.0080979352,89.132331774,18.836059272,31.287077333,73.918152137,31.5
12101,Florida,Pasco,63.803698295,3.3310857388,91.214652475,12.658522939,26.505238327,73.617104269,34.9
12103,Florida,Pinellas,71.046983489,2.7822596814,92.56040415,15.193120465,28.393978835,72.45032684,34.5
12105,Florida,Polk,56.445540435,3.6510443584,87.518721444,13.802879202,25.213989117,66.746910639,33.8
12107,Florida,Putnam,40.411130609,3.9743544331,82.213557853,12.416812609,26.123873219,64.870697343,36.5
12109,Florida,St. Johns,76.294470413,2.6624355623,95.133693163,10.490362211,25.751545431,91.096268407,28.8
12111,Florida,St. Lucie,59.846918188,3.5127791618,88.626259282,13.375610163,29.669836713,72.623697642,34.1
12113,Florida,Santa Rosa,68.217245368,2.8434494159,92.634467618,9.0311004785,22.460350989,77.97564355,31.9
12115,Florida,Sarasota,66.799204771,3.0104065875,94.369227016,13.603420408,27.543532179,77.814045784,29.9
12117,Florida,Seminole,76.931243273,2.7817672189,93.885387599,13.688554504,27.555825423,75.383325867,30.9
12119,Florida,Sumter,42.001865092,4.2221708888,93.165554784,11.021549597,25.874152318,78.280925981,29.6
12121,Florida,Suwannee,42.640364188,3.4036194587,84.512556097,10.83361458,21.378706994,62.913056468,34.4
12123,Florida,Taylor,28.383017164,3.4030485643,86.211743659,8.6411149826,22.141783369,58.826604705,34.6
12125,Florida,Union,31.099931397,2.9737356197,78.326928233,7.6441102757,20.835593248,51.042092358,35.5
12127,Florida,Volusia,63.806593681,3.2689039384,91.940133587,14.904220526,26.736851659,70.518384292,33.6
12129,Florida,Wakulla,50.56058646,2.7445635339,87.485072845,7.5201432408,20.135498382,71.904668881,32.6
12131,Florida,Walton,57.299827042,2.7831039928,91.407906436,12.091938708,22.874092804,79.554099554,28.8
12133,Florida,Washington,43.688888889,3.2863373567,83.089939107,8.6157380816,24.225465452,62.336283186,31.7
13000,Georgia,,65.57366769,3.2002584423,88.951918225,13.073384888,22.949590609,66.823569663,34.3
13001,Georgia,Appling,47.45412844,3.363344717,81.030692827,9.1197462331,22.783719199,62.832391714,34.9
13003,Georgia,Atkinson,36.873156342,3.0927835052,71.61396454,7.9295154185,25.912229895,60.498561841,36.3
13005,Georgia,Bacon,52.388535032,2.9347610549,84.588852097,10.533333333,23.780026577,57.951582868,36.1
13007,Georgia,Baker,65.055762082,3.7892791128,90.536585366,9.0829694323,24.309299896,62.575452716,35.9
13009,Georgia,Baldwin,56.901028144,4.166906144,85.213625446,15.234375,29.023942507,50.598835597,34.7
13011,Georgia,Banks,57.900552486,2.1920668058,82.258915781,8.6097946288,16.601253086,62.774607703,36.9
13013,Georgia,Barrow,56.917716005,2.7612690866,87.620152756,10.039725533,20.620187305,66.510567395,35.6
13015,Georgia,Bartow,57.508920986,3.07770595,88.646392684,10.855614973,18.867349659,64.79265631,33.6
13017,Georgia,Ben Hill,41.357107479,4.3248014122,84.275355988,10.775379696,28.845629262,53.333333333,37.8
13019,Georgia,Berrien,50.130264872,3.685629896,82.793826672,8.8375796178,22.996777446,54.07122905,35.7
13021,Georgia,Bibb,58.90558994,3.9588379592,87.40457646,18.525703201,28.819639706,62.197039575,39.6
13023,Georgia,Bleckley,62.918575961,4.1999160017,87.908820614,12.576312576,19.756441395,55.7771261,33.8
13025,Georgia,Brantley,46.104928458,3.4783758762,81.231671554,8.3462132921,20.291321413,54.491734084,36.4
13027,Georgia,Brooks,46.791946309,3.3949681722,82.957218785,15.220919748,24.85682537,60.093101989,34.4
13029,Georgia,Bryan,73.63381093,2.6354462624,92.840355598,9.1465487929,15.204714259,81.002087683,34.1
13031,Georgia,Bulloch,65.634721525,3.3518694103,89.620603232,15.282159131,27.126873163,49.80794702,35.5
13033,Georgia,Burke,54.72356935,5.5203820949,84.105620714,9.2476851852,22.635634779,64.673123487,37.8
13035,Georgia,Butts,41.259134345,2.9411764706,83.750068392,8.3014354067,24.927040354,61.579911065,34.7
13037,Georgia,Calhoun,33.096806893,2.7753686036,77.13878327,11.228070175,28.191953466,43.967935872,37.9
13039,Georgia,Camden,62.43413443,3.0269406595,92.482777625,14.1706519,28.972778278,59.450370184,34.7
13043,Georgia,Candler,50.285463329,2.4658447184,79.065292096,14.369426752,23.579015649,58.37944664,37.6
13045,Georgia,Carroll,55.867306908,3.2804943116,84.746066495,12.298003802,16.363968881,62.541905855,34.1
13047,Georgia,Catoosa,62.269867164,2.6668985709,89.816871307,9.1160220994,21.136315153,63.726659498,33.8
13049,Georgia,Charlton,39.72445465,3.0775300848,85.252173913,13.229571984,22.287367554,46.734902764,34.7
13051,Georgia,Chatham,68.811338788,2.9354354869,91.237645815,15.51602677,15.759113328,61.012918715,33.2
13053,Georgia,Chattahoochee,73.165283982,4.4997353097,97.131436633,14.210526316,20.211989574,19.42295887,33.9
13055,Georgia,Chattooga,44.298861332,3.6879130249,74.243980372,9.873834339,22.707662274,54.017737167,35.2
13057,Georgia,Cherokee,72.181167041,2.5711763408,92.142784966,10.724777012,20.067165611,80.687484331,34.5
13059,Georgia,Clarke,76.250958998,3.3168832041,89.964717606,22.281323877,27.244729606,52.616851169,32.5
13061,Georgia,Clay,62.248995984,7.7596996245,85.386965377,11.52,30.725342068,61.413276231,36.8
13063,Georgia,Clayton,54.331652909,4.0961434423,84.801570458,17.248692907,36.074792148,59.265667862,41.2
13065,Georgia,Clinch,39.553752535,2.8292682927,81.188331188,11.154791155,25.442932762,58.628454452,36.5
